usr, nice, sys, iowait, irq, soft, steal, guest, idle
0.0, 0.0, 46.99, 0.0, 11.86, 10.57, 0.0, 30.58, 0.0
0.0, 0.02, 45.77, 0.0, 12.79, 12.28, 0.01, 29.14, 0.0
0.0, 0.0, 48.55, 0.0, 6.1, 13.74, 0.0, 31.61, 0.0
0.0, 0.0, 47.87, 0.0, 6.1, 14.86, 0.01, 31.17, 0.0
0.0, 0.01, 46.01, 0.0, 9.06, 17.58, 0.01, 27.33, 0.0
