99% latency
0.26
0.831428571429
0.805714285714
1.07142857143
2.42857142857
1.5
2.57142857143
1.6
2.42857142857
4.87142857143
5.57142857143
2.95714285714
3.6
3.95714285714
7.17142857143
4.85714285714
5.62857142857
7.91428571429
5.55714285714
5.7
3.75714285714
8.47142857143
6.71428571429
11.1142857143
10.0
5.31428571429
12.0
8.18571428571
10.3857142857
8.81428571429
6.87142857143
10.0
5.71428571429
10.4285714286
11.0
12.1428571429
7.2
11.1571428571
11.1285714286
8.64285714286
7.0
10.5285714286
8.65714285714
9.34285714286
8.38571428571
7.45714285714
5.78571428571
