ops/s, hits/s, miss/s, latency, KB/s
28204.9257143, 16752.0171429, 8888.78285714, 0.102571428571, 1089.22428571
43241.5642857, 24363.0642857, 14947.3842857, 0.136142857143, 1669.92571429
51009.2757143, 26875.5314286, 19496.4071429, 0.173, 1969.91
53566.5614286, 27575.11, 21121.5757143, 0.220285714286, 2068.66285714
54652.3, 23481.51, 26202.1757143, 0.270857142857, 2110.58142857
57179.2542857, 25553.3014286, 26427.5728571, 0.311714285714, 2208.16714286
61188.2842857, 24103.51, 31521.8828571, 0.339857142857, 2362.97142857
61069.87, 23085.1628571, 32432.5428571, 0.389714285714, 2358.40714286
59302.7571429, 22813.3142857, 31097.9057143, 0.437714285714, 2290.14428571
54792.4914286, 20158.9371429, 29651.9685714, 0.526428571429, 2115.96
62418.4057143, 19323.7128571, 37419.7557143, 0.525428571429, 2410.44571429
64310.13, 21585.0314286, 36878.2042857, 0.557428571429, 2483.49857143
73464.8042857, 22087.0528571, 44698.5257143, 0.546, 2837.02714286
65103.3557143, 17395.34, 41788.9257143, 0.642571428571, 2514.10857143
58470.7471429, 14974.0514286, 38180.4342857, 0.768571428571, 2257.97857143
65744.7328571, 16045.4328571, 43721.7428571, 0.751857142857, 2538.84
69132.74, 16454.9642857, 46392.1957143, 0.734714285714, 2669.68142857
58915.98, 12656.3614286, 40902.8271429, 0.884857142857, 2275.14714286
60233.0871429, 11306.8242857, 43449.6685714, 0.942714285714, 2326.00142857
66791.4514286, 13503.1, 47215.5171429, 0.896571428571, 2579.26571429
