99% latency
0.31
0.751428571429
0.837142857143
1.75714285714
2.15714285714
2.21428571429
2.15714285714
2.14285714286
3.72857142857
3.68571428571
2.52857142857
5.17142857143
8.21428571429
4.51428571429
3.6
5.67142857143
5.64285714286
4.38571428571
7.6
7.14285714286
7.0
9.82857142857
8.08571428571
8.24285714286
7.21428571429
11.1428571429
7.95714285714
12.2857142857
11.2857142857
12.0
9.91428571429
12.2857142857
9.35714285714
8.07142857143
10.0
13.7142857143
12.9714285714
11.8714285714
13.0428571429
15.8142857143
