99% latency
0.57373015873
0.570634920635
1.02301587302
1.24365079365
2.09920634921
4.14523809524
7.89682539683
16.4682539683
32.8174603175
65.9047619048
166.26984127
337.142857143
861.507936508
1933.80952381
