ops/s, hits/s, miss/s, latency, KB/s
19733.4414286, 844.61, 17093.9142857, 3.24871428571, 762.087142857
15233.575, 973.499285714, 12874.6635714, 2.14457142857, 588.296428571
14750.5689286, 2162.74321429, 11246.6275, 1.54121428571, 569.62
12111.8416071, 2442.73982143, 8567.89839286, 0.700053571429, 467.719107143
7963.73660714, 1910.56616071, 5329.13508929, 0.531035714286, 307.537767857
5704.4321875, 1754.111875, 3431.705, 0.379379464286, 220.294196429
4076.32207589, 1575.97450893, 2129.75796875, 0.247640625, 157.421227679
