25.32, 0.0951428571429, 0.11
26.38, 0.0927142857143, 0.128571428571
26.5, 0.095, 0.111428571429
60.67, 0.296285714286, 1.09428571429
60.61, 0.298142857143, 1.26285714286
60.74, 0.297142857143, 1.21714285714
61.71, 0.316571428571, 1.17142857143
60.69, 0.325857142857, 1.26428571429
61.22, 0.320571428571, 1.20142857143
60.59, 0.354857142857, 1.35714285714
63.72, 0.333857142857, 1.11857142857
68.69, 0.304714285714, 0.988571428571
62.84, 0.366714285714, 1.28571428571
67.69, 0.333857142857, 1.52857142857
63.3, 0.362142857143, 1.38571428571
61.38, 0.407, 1.21285714286
67.16, 0.367857142857, 1.75714285714
65.71, 0.368857142857, 1.22857142857
67.96, 0.382285714286, 1.24285714286
63.74, 0.412428571429, 1.22857142857
66.51, 0.390285714286, 1.34285714286
66.99, 0.414428571429, 1.32857142857
65.42, 0.426571428571, 1.58571428571
67.5, 0.406857142857, 1.38571428571
60.67, 0.499857142857, 1.62857142857
69.01, 0.421571428571, 1.28571428571
60.6, 0.500142857143, 2.05714285714
75.4, 0.407571428571, 1.15714285714
60.57, 0.536285714286, 2.5
66.8, 0.465714285714, 1.61428571429
67.64, 0.483142857143, 1.67142857143
60.66, 0.564142857143, 1.7
68.53, 0.482, 3.2
44.54, 0.106, 0.237142857143
44.58, 0.105142857143, 0.238571428571
44.06, 0.106285714286, 0.25
67.34, 0.521428571429, 2.47142857143
67.24, 0.509142857143, 1.88571428571
67.54, 0.524285714286, 2.05714285714
60.6, 0.617571428571, 2.37142857143
68.7, 0.520285714286, 1.94285714286
66.94, 0.554285714286, 2.45714285714
62.62, 0.621571428571, 2.37142857143
64.02, 0.609142857143, 2.47142857143
67.31, 0.573142857143, 2.84285714286
64.03, 0.623142857143, 2.02857142857
65.56, 0.617142857143, 2.77142857143
75.26, 0.517714285714, 1.5
60.56, 0.706714285714, 2.57142857143
64.7, 0.644571428571, 2.02857142857
79.88, 0.511142857143, 1.2
71.94, 0.591714285714, 2.11428571429
66.11, 0.65, 2.24285714286
60.64, 0.738571428571, 1.98571428571
53.92, 0.121285714286, 0.31
53.27, 0.123714285714, 0.31
53.28, 0.125571428571, 0.335714285714
57.56, 0.141571428571, 0.375714285714
57.66, 0.140285714286, 0.33
57.18, 0.142, 0.415714285714
59.34, 0.162142857143, 0.502857142857
59.33, 0.163142857143, 0.502857142857
58.89, 0.164285714286, 0.605714285714
60.21, 0.183, 0.482857142857
60.29, 0.184714285714, 0.562857142857
60.15, 0.186571428571, 0.738571428571
60.67, 0.211714285714, 0.775714285714
60.57, 0.211571428571, 0.735714285714
60.59, 0.212714285714, 0.771428571429
60.61, 0.239285714286, 0.897142857143
60.59, 0.238285714286, 0.885714285714
60.6, 0.238857142857, 0.984285714286
60.64, 0.267285714286, 0.914285714286
60.64, 0.271428571429, 0.892857142857
60.65, 0.267428571429, 0.841428571429
