ops/s, hits/s, miss/s, latency, KB/s,99% latency,usr, nice, sys, iowait, irq, soft, steal, guest, idle
10171.750873, 9208.81452381, 38.1558730159, 0.487547619048, 1050.39230159,0.702936507937,14.2566666667, 0.0, 48.3, 0.0, 0.0, 34.52, 0.0, 0.0, 2.92
12126.5584127, 10950.8384921, 73.231984127, 0.407317460317, 1250.32015873,0.56246031746,14.4533333333, 0.0, 51.2966666667, 0.00333333333333, 0.0, 31.29, 0.0, 0.0, 2.96
