ops/s, hits/s, miss/s, latency, KB/s,99% latency,usr, nice, sys, iowait, irq, soft, steal, guest, idle
16575.2409524, 15067.992381, 0.0, 1.81, 1721.3347619,2.38095238095,3.28, 0.0, 12.81, 0.02, 0.0, 1.68, 0.0, 0.0, 82.21
14935.6661905, 13561.8585714, 15.8042857143, 1.00273809524, 1548.37380952,1.45476190476,6.66, 0.0, 24.6966666667, 0.02, 0.0, 5.39333333333, 0.0, 0.0, 63.2333333333
13911.5034921, 12642.892381, 3.77841269841, 0.715063492063, 1441.47698413,1.02666666667,9.59666666667, 0.0, 34.26, 0.02, 0.0, 11.1966666667, 0.0, 0.0, 44.93
12030.567381, 10900.3430952, 36.4622222222, 0.412277777778, 1242.93388889,0.571349206349,14.3666666667, 0.0, 51.43, 0.0, 0.0, 31.2266666667, 0.0, 0.0, 2.97666666667
