99% latency
0.924285714286
0.922857142857
0.98
0.88
0.894285714286
0.842857142857
0.862857142857
0.857142857143
0.751428571429
0.902857142857
0.825714285714
0.858571428571
0.927142857143
0.865714285714
0.824285714286
0.81
